Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"57,000 km",Petrol,Manual,800 cc,White,Hatchback,1250000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10443098,Authorized dealership maintained. Complete original file is availble . Totally driven on petrol. Token tax paid for life. total genuine 2 peace touching but not repaint  Never been into any accident. t Original Book is available. Sealed and  powerful engine . genuine 57000 Chali ha,Multan,Local,"Aug 10, 2025",10443098,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Authorized dealership maintained. Complete original file is availble . Totally driven on petrol. Token tax paid for life. total genuine 2 peace touching but not repaint  Never been into any accident. t Original Book is available. Sealed and  powerful engine . genuine 57000 Chali ha Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,925000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10442886,"assalam o alaikum
suzuki mehran model 2011 registered 2013
minor touching ,perfect family used car ,no work required, just buy and drive ,need to sale urgent",Lahore,Local,"Aug 10, 2025",10442886,[],"assalam o alaikum suzuki mehran model 2011 registered 2013 minor touching ,perfect family used car ,no work required, just buy and drive ,need to sale urgent Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"98,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1250000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10442247,neat n clean koi Kam nhi family used m h,Islamabad,Local,"Aug 10, 2025",10442247,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",neat n clean koi Kam nhi family used m h Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"54,000 km",Petrol,Manual,800 cc,Beige,Hatchback,1400000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10442147,"total genuine 
new car",Punjab,Local,"Aug 10, 2025",10442147,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",total genuine new car Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"70,000 km",Petrol,Manual,800 cc,White,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10442065,Lightweight allow rims .,Islamabad,Local,"Aug 10, 2025",10442065,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",Lightweight allow rims . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"70,000 km",Petrol,Manual,800 cc,Maroon,Hatchback,840000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10441906,Looking to sell the car urgently. Original book is available as well. Brand new tires installed. Paint touchups in a few places. Company fitted CNG.,Karachi,Local,"Aug 10, 2025",10441906,[],Looking to sell the car urgently. Original book is available as well. Brand new tires installed. Paint touchups in a few places. Company fitted CNG. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2002 for sale in Islamabad,Islamabad,Suzuki,Mehran,2002,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,680000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-islamabad-10441740,"انجن نیو ہوا ہے 
حصہ بھی ابھی ہوا ہے ا انر اؤٹر  شاور فرنٹ جینون ٹائر80 پرسنٹ
آل اوکے",Lahore,Local,"Aug 10, 2025",10441740,"['Front Speakers', 'USB and Auxillary Cable']",انجن نیو ہوا ہے حصہ بھی ابھی ہوا ہے ا انر اؤٹر  شاور فرنٹ جینون ٹائر80 پرسنٹ آل اوکے Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2004 for sale in Islamabad,Islamabad,Suzuki,Mehran,2004,"60,000 km",Petrol,Manual,800 cc,Silver,Hatchback,550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10441659,outer shower andr se total genuine good condition just buy and drive plz already price normal so plz chaska party stay away,Lahore,Local,"Aug 10, 2025",10441659,[],outer shower andr se total genuine good condition just buy and drive plz already price normal so plz chaska party stay away Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2006 for sale in Islamabad,Islamabad,Suzuki,Mehran,2006,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,650000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-10441426,baber se shower Ander Genian,Rawalpindi,Local,"Aug 10, 2025",10441426,"['AM/FM Radio', 'Air Conditioning']",baber se shower Ander Genian Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"116,000 km",Petrol,Manual,800 cc,White,Hatchback,1365000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10441243,"Vechicle Emissions Testing Sticker Disply Screen (ICT)

EXCELLENT CONDITION

ORIGINAL RETURN FILE IS AVAILABLE 

DRIVEN ON PETROL THROUGHOUT


Token Tax cleared

Islamabad Registered

URGENTLY NEED TO SELLTHE CAR Inside out fully original. All original documents are complete  . Petrol driven, CNG never installed . Lifetime token tax paid. Original Book is available. All token taxes are paid to date. Need to sell the car urgently.",Islamabad,Local,"Aug 10, 2025",10441243,"['AM/FM Radio', 'Air Conditioning', 'CD Player']","Vechicle Emissions Testing Sticker Disply Screen (ICT) EXCELLENT CONDITION ORIGINAL RETURN FILE IS AVAILABLE DRIVEN ON PETROL THROUGHOUT Token Tax cleared Islamabad Registered URGENTLY NEED TO SELLTHE CAR Inside out fully original. All original documents are complete  . Petrol driven, CNG never installed . Lifetime token tax paid. Original Book is available. All token taxes are paid to date. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"34,538 km",CNG,Manual,800 cc,Grey,Hatchback,1235000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10441220,"I am selling my stock Mehran An Antique car with original 34k milage with Company fitted CNG 
Engine gear hissa susspension 100% 
New bridgestone tyres
Total Original paint minor qalams
Life time token paid
All documents clear bio on the spot 
baleno cultus k sath exchange ho sakti hai (cash par 12 dead final)",Lahore,Local,"Aug 10, 2025",10441220,[],I am selling my stock Mehran An Antique car with original 34k milage with Company fitted CNG Engine gear hissa susspension 100% New bridgestone tyres Total Original paint minor qalams Life time token paid All documents clear bio on the spot baleno cultus k sath exchange ho sakti hai (cash par 12 dead final) Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"123,455 km",Petrol,Manual,800 cc,Grey,Hatchback,950000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10441042,"mehran 12 model for sell mery name py hy bio-matric on the spot new battery abi recently oil change hua Hy lpg cng both working 
lpg py 27/28 ki average Hy
cng 19/20
patrol 17/18
family used car only serious Byer contact me chaska party add Sy dur rehy apna r Mera time zaya na kry",Lahore,Local,"Aug 10, 2025",10441042,"['AM/FM Radio', 'Alloy Rims']",mehran 12 model for sell mery name py hy bio-matric on the spot new battery abi recently oil change hua Hy lpg cng both working lpg py 27/28 ki average Hy cng 19/20 patrol 17/18 family used car only serious Byer contact me chaska party add Sy dur rehy apna r Mera time zaya na kry Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"75,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1330000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10441013,"Mehran vx 2017 model white color 
ac working chill heater working 
allpy rims installed 
tyre 75%
seat new
2 piece shower baki genuine",Islamabad,Local,"Aug 10, 2025",10441013,"['AM/FM Radio', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Mehran vx 2017 model white color ac working chill heater working allpy rims installed tyre 75% seat new 2 piece shower baki genuine Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"60,000 km",Petrol,Manual,800 cc,White,Hatchback,1450000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10440907,"Suzuki Mehran VXR Euro-II 2017
Accessories: Car Cover, Console Box, Arm Rest and Shades. 
Condition: AC and Heater in Perfect Working Condition, Engine and Suspension Perfect. Only Scratch on Front Left Side of Bumper. 

All Token Taxes are paid for life. Front New Tyres Installed. Orignal Book of Car is also available.",Lahore,Local,"Aug 10, 2025",10440907,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']","Suzuki Mehran VXR Euro-II 2017 Accessories: Car Cover, Console Box, Arm Rest and Shades. Condition: AC and Heater in Perfect Working Condition, Engine and Suspension Perfect. Only Scratch on Front Left Side of Bumper. All Token Taxes are paid for life. Front New Tyres Installed. Orignal Book of Car is also available. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"60,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1380000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10440664,"antique car, everything thing is 100% by the grace of Almighty, just two piece mein minor touching Hy, only spray Hy, chilling AC,all documents clean, average more than 20 with guaranteed. urgent sale. price not fixed",Islamabad,Local,"Aug 10, 2025",10440664,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']","antique car, everything thing is 100% by the grace of Almighty, just two piece mein minor touching Hy, only spray Hy, chilling AC,all documents clean, average more than 20 with guaranteed. urgent sale. price not fixed Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2004 for sale in Islamabad,Islamabad,Suzuki,Mehran,2004,"10,000 km",Petrol,Manual,800 cc,Silver Metallic,Hatchback,620000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10440467,bahir. se. showr. iner. origional. nww. tyre,Lahore,Local,"Aug 10, 2025",10440467,"['Front Speakers', 'USB and Auxillary Cable']",bahir. se. showr. iner. origional. nww. tyre Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"10,000 km",Petrol,Manual,800 cc,White,Hatchback,1520000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10440451,"FEMALE HOME USE CAR After Market Alloy rims. Alloy Rims. Authorized dealership maintained. Complete original file is availble . Petrol driven, CNG never installed . Lifetime token tax paid. Just like a Zero Meter car. Paint touchups in a few places. New tires installed recently . Non accidental.",Islamabad,Local,"Aug 10, 2025",10440451,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']","FEMALE HOME USE CAR After Market Alloy rims. Alloy Rims. Authorized dealership maintained. Complete original file is availble . Petrol driven, CNG never installed . Lifetime token tax paid. Just like a Zero Meter car. Paint touchups in a few places. New tires installed recently . Non accidental. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"43,309 km",Petrol,Manual,796 cc,Solid White,Hatchback,1350000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10440440,Army Officer driven.. Inside out fully original. Never got into accident. Looking to sell the car urgently.,Islamabad,Local,"Aug 10, 2025",10440440,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key']",Army Officer driven.. Inside out fully original. Never got into accident. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1996 for sale in Islamabad,Islamabad,Suzuki,Mehran,1996,"400,000 km",Petrol,Manual,800 cc,Red,Hatchback,490000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1996-for-sale-in-islamabad-10440262,urgent sale condition Good,Lahore,Local,"Aug 10, 2025",10440262,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",urgent sale condition Good Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,"64,000 km",Petrol,Manual,800 cc,Silky Silver,Hatchback,1020000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10440044,Everything is in genuine condition . All original documents are complete  . Driven on petrol throughout . Company fitted CNG. Lifetime token tax paid. Fitted with new tires. Never been into any accident. Original book of this car is also available. Engine is good condition . Token tax is up to date. Urgently need to sellthe  car.,Lahore,Local,"Aug 10, 2025",10440044,['AM/FM Radio'],Everything is in genuine condition . All original documents are complete  . Driven on petrol throughout . Company fitted CNG. Lifetime token tax paid. Fitted with new tires. Never been into any accident. Original book of this car is also available. Engine is good condition . Token tax is up to date. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"85,750 km",CNG,Manual,800 cc,Blue,Hatchback,895000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10281413,Everything is in genuine condition. The car has duplicate book. Price is flexible. Price is flexible,Islamabad,Local,"Aug 10, 2025",10281413,"['AM/FM Radio', 'Front Speakers', 'USB and Auxillary Cable']",Everything is in genuine condition. The car has duplicate book. Price is flexible. Price is flexible Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"75,000 km",Petrol,Manual,800 cc,Grey,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10298394,"Authorized dealership maintained. Original return file is available . All service history log maintained. Petrol driven, CNG never installed. Touchups in a few places. New tires installed recently . Non accidental. All token taxes are paid to date. Urgently need to sellthe  car. Inside out fully original. Call/SMS in office hours only. Price is flexible.",Sindh,Local,"Aug 10, 2025",10298394,"['AM/FM Radio', 'Air Conditioning', 'Cassette Player']","Authorized dealership maintained. Original return file is available . All service history log maintained. Petrol driven, CNG never installed. Touchups in a few places. New tires installed recently . Non accidental. All token taxes are paid to date. Urgently need to sellthe  car. Inside out fully original. Call/SMS in office hours only. Price is flexible. Mention PakWheels.com when calling Seller to get a good deal"
