Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Toyota Corolla 2015 for sale in Islamabad,Islamabad,Toyota,Corolla,2015,"125,000 km",Petrol,Manual,1300 cc,White,Sedan,3700000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10339807,Just like a Zero Meter car. Complete service details available. After Market Alloy rims. Original book of this car is also available. Non accidental. New tires installed recently. All token taxes are paid to date. Totally driven on petrol. Few paint touchups on the body. Exchange  option can be considered. 30% paint. 70 % genuine. Price phly se kam lgai ha iss pe qyi bat na kren fnal ha ,Islamabad,Local,"Aug 13, 2025",10339807,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Just like a Zero Meter car. Complete service details available. After Market Alloy rims. Original book of this car is also available. Non accidental. New tires installed recently. All token taxes are paid to date. Totally driven on petrol. Few paint touchups on the body. Exchange  option can be considered. 30% paint. 70 % genuine. Price phly se kam lgai ha iss pe qyi bat na kren fnal ha Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2022 for sale in Islamabad,Islamabad,Toyota,Corolla,2022,"72,000 km",Petrol,Automatic,1598 cc,Super White,Sedan,6400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10453965,"Total genuine 2022 model corolla 1.6 special edition 
Bumper to bumper 
Minor scratches 
3000 deiven new tyres 
Used as second car. ",Islamabad,Local,"Aug 13, 2025",10453965,[],Total genuine 2022 model corolla 1.6 special edition Bumper to bumper Minor scratches 3000 deiven new tyres Used as second car. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2009 for sale in Islamabad,Islamabad,Toyota,Corolla,2009,"85,000 km",Petrol,Manual,1300 cc,Black,Sedan,2950000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10453721,100% original . Complete service history available. Totally driven on petrol. In showroom condition. Fitted with new tires. Never got into accident. Original Book is available. Sealed and powerful engine . Price is flexible. ik back door ma minor c touching ha,Islamabad,Local,"Aug 13, 2025",10453721,[],100% original . Complete service history available. Totally driven on petrol. In showroom condition. Fitted with new tires. Never got into accident. Original Book is available. Sealed and powerful engine . Price is flexible. ik back door ma minor c touching ha Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"100,000 km",Petrol,Automatic,1600 cc,White,Sedan,5600000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10453579,"Aoa Dosto,
Total original in paint
pakwheel rating 9.5/10
own my Name
No work At all
serious buyer pls
333.014.50.12 watsup",Islamabad,Local,"Aug 13, 2025",10453579,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Aoa Dosto, Total original in paint pakwheel rating 9.5/10 own my Name No work At all serious buyer pls 333.014.50.12 watsup Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2008 for sale in Islamabad,Islamabad,Toyota,Corolla,2008,"68,800 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,2400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10453511,home use car. 99%orignal only one piece touch up fron bonet,Lahore,Local,"Aug 13, 2025",10453511,"['Air Conditioning', 'Immobilizer Key', 'Power Steering']",home use car. 99%orignal only one piece touch up fron bonet Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"180,000 km",Petrol,Manual,1300 cc,White,Sedan,3750000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10453393,"Modal - 2018 xli 
Milage - 180000
Touching - 3 piece 
Islamabad Number 
Demand / 3750000",Islamabad,Local,"Aug 13, 2025",10453393,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key', 'Power Mirrors', 'Power Steering']",Modal - 2018 xli Milage - 180000 Touching - 3 piece Islamabad Number Demand / 3750000 Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"200,000 km",Petrol,Manual,1300 cc,Maroon,Sedan,2570000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10453389,"Toyota Corolla 
2012 Model
First Owner car
Chat Pillar Digi Geniune
all seals are packed
Home Use car
Brand new Tyres Installed
In original Condition 
Neat and clean
Engine Perfect
Suspension  
Neat and clean interior
No any work required Just buy and drive
Well maintained car
Card is duplicate new one will be original after transfer
Original plates available Driven on petrol throughout . Urgently need to sellthe  car.",Islamabad,Local,"Aug 13, 2025",10453389,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Toyota Corolla 2012 Model First Owner car Chat Pillar Digi Geniune all seals are packed Home Use car Brand new Tyres Installed In original Condition Neat and clean Engine Perfect Suspension Neat and clean interior No any work required Just buy and drive Well maintained car Card is duplicate new one will be original after transfer Original plates available Driven on petrol throughout . Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1986 for sale in Islamabad,Islamabad,Toyota,Corolla,1986,"10,000 km",Petrol,Manual,1300 cc,White,Sedan,450000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-islamabad-10453374,"Carola 86 good condition non accident LPG, petrol 2no Chalu he. for mor details ",Gujrat,Local,"Aug 13, 2025",10453374,"['AM/FM Radio', 'Air Conditioning']","Carola 86 good condition non accident LPG, petrol 2no Chalu he. for mor details Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"90,000 km",Petrol,Manual,1300 cc,Silver,Sedan,3490000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10321550,1 pic tuch up Baki total apna pant ma Original return file is available . Sound system installed final,Islamabad,Local,"Aug 13, 2025",10321550,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",1 pic tuch up Baki total apna pant ma Original return file is available . Sound system installed final Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2000 for sale in Islamabad,Islamabad,Toyota,Corolla,2000,"175,000 km",Petrol,Automatic,1500 cc,White,Sedan,2050000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-islamabad-10453352,"Alloy Rims. Auction sheet can be verified. Petrol driven, CNG never installed . Fresh Import. As good as a brand new car. Paint touchups in a few places. Brand new tires installed. Never been into any accident. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car.",Islamabad,Imported,"Aug 13, 2025",10453352,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Alloy Rims. Auction sheet can be verified. Petrol driven, CNG never installed . Fresh Import. As good as a brand new car. Paint touchups in a few places. Brand new tires installed. Never been into any accident. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"48,000 km",Petrol,Automatic,1800 cc,Attitude Black,Sedan,6500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10453189,Original Book is available. Never got into accident. In showroom condition.,Islamabad,Local,"Aug 13, 2025",10453189,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Original Book is available. Never got into accident. In showroom condition. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1996 for sale in Islamabad,Islamabad,Toyota,Corolla,1996,"250,000 km",Petrol,Manual,1300 cc,White,Sedan,1550000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-9963758,"Lightweight allow rims.Ac working perfectly fine. Original file and supporting documents are  available. Non accidental. All taxes paid. Under use of Naval Officer.Japanese seats are installed, high resolution  LEDs, android screen, Japanese meter, body kits installed ",Rawalpindi,Local,"Aug 13, 2025",9963758,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering']","Lightweight allow rims.Ac working perfectly fine. Original file and supporting documents are  available. Non accidental. All taxes paid. Under use of Naval Officer.Japanese seats are installed, high resolution  LEDs, android screen, Japanese meter, body kits installed Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"176,000 km",Petrol,Manual,1300 cc,Grey,Sedan,2850000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10453038,new car .,Islamabad,Local,"Aug 13, 2025",10453038,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",new car . Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2011 for sale in Islamabad,Islamabad,Toyota,Corolla,2011,"209,000 km",Petrol,Manual,1300 cc,Gun Metallic,Sedan,2490000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10452714,Alloy Rims. All original documents are complete  . Never got into accident. Original book of this car is also available. Minor touchups .,Islamabad,Local,"Aug 12, 2025",10452714,"['Air Bags', 'Air Conditioning', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Alloy Rims. All original documents are complete  . Never got into accident. Original book of this car is also available. Minor touchups . Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"175,000 km",Petrol,Automatic,1300 cc,Attitude Black,Sedan,3890000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10452691,"Gli 2016 1.3 automatic 
2 pec touching rest genuin
Army person use
No work required
Token tex paid
Urgent sell ….",Islamabad,Local,"Aug 12, 2025",10452691,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Gli 2016 1.3 automatic 2 pec touching rest genuin Army person use No work required Token tex paid Urgent sell …. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1988 for sale in Islamabad,Islamabad,Toyota,Corolla,1988,"200,000 km",Petrol,Manual,1300 cc,Grey,Sedan,1250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1988-for-sale-in-islamabad-9644929,"TOYOTA COROLLA 1988 LIFT-BACK  UK VARIANT 

100% RESTORED 

INTERIOR TOTAL GENUINE 
EXTERIOR PAINTED IN BRONZE-GREY

ALL ELECTRICAL WORK 100% 
HALF SELF START

NEW BATTERY 

AUTOMATIC POWER WINDOWS
SOFA SEATS 
BACK SEATS HALF SPLIT LIKE PREMIO

NO FOOLISH OFFER 
CHASKA PARTY STAY AWAY

**DONT ARGUE ON PRICE THIS IS A COLLECTABLE MACHINE FOR TOYOTA LOVERS **

WHATSAPP / PHONE CALL AVAILABLE 
PRICE SLIGHTLY NEGOTIABLE AT SPOT.",Islamabad,Local,"Aug 12, 2025",9644929,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key', 'Power Locks', 'Power Steering', 'Power Windows']",TOYOTA COROLLA 1988 LIFT-BACK  UK VARIANT 100% RESTORED INTERIOR TOTAL GENUINE EXTERIOR PAINTED IN BRONZE-GREY ALL ELECTRICAL WORK 100% HALF SELF START NEW BATTERY AUTOMATIC POWER WINDOWS SOFA SEATS BACK SEATS HALF SPLIT LIKE PREMIO NO FOOLISH OFFER CHASKA PARTY STAY AWAY **DONT ARGUE ON PRICE THIS IS A COLLECTABLE MACHINE FOR TOYOTA LOVERS ** WHATSAPP / PHONE CALL AVAILABLE PRICE SLIGHTLY NEGOTIABLE AT SPOT. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2009 for sale in Islamabad,Islamabad,Toyota,Corolla,2009,"80,000 km",Petrol,Manual,1300 cc,Gun Metallic,Sedan,2250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10452512,Assalam o Alaikum gli bhr se shawar andar se total apne halat ma sirf wo bhaie rabta kari jo lyene wali ho,Punjab,Local,"Aug 12, 2025",10452512,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Assalam o Alaikum gli bhr se shawar andar se total apne halat ma sirf wo bhaie rabta kari jo lyene wali ho Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2019 for sale in Islamabad,Islamabad,Toyota,Corolla,2019,"160,000 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,4300000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10452438,x altis bani howe ha or bamper to bamper janven ha,Islamabad,Local,"Aug 12, 2025",10452438,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",x altis bani howe ha or bamper to bamper janven ha Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"145,000 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,2200000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10452301,"Home used car.. 
Never been into any accident.",Karachi,Local,"Aug 12, 2025",10452301,"['Air Conditioning', 'Power Locks', 'Power Steering', 'Power Windows']",Home used car.. Never been into any accident. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"150,000 km",Petrol,Automatic,1600 cc,White,Sedan,3250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10452224,"Alloy rims. New tires installed recently . Never been into any accident. Engine is good condition .Moterway police Auction  Car, Full sprayed, crack in screen and slight dents due to hailstorm. Urgently need to sellthe  car. price almost final.  dealers stay away.",Islamabad,Local,"Aug 12, 2025",10452224,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Alloy rims. New tires installed recently . Never been into any accident. Engine is good condition .Moterway police Auction  Car, Full sprayed, crack in screen and slight dents due to hailstorm. Urgently need to sellthe  car. price almost final.  dealers stay away. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"160,000 km",Petrol,Manual,1300 cc,White,Sedan,3450000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10447139," Model: 2016
 Transmission: Manual
 Color: White
 Registration: Sindh (Car available in Islamabad)
 Condition: Totally Genuine – one door and piece of back funder touch up 
 Tyres: Tubeless with Stylish Alloy Rims
 Interior: Brand New Seats 
 Engine & Suspension: 100% Perfect
 No Work Required – Just Buy & Drive!

A well-maintained and clean family car. Smooth drive, fuel efficient, and mechanically fit. Ideal for daily use.
Please Contact on 0319-57-50-930

Exchange possible with GLI 1.3 or 1.6 Automatic ",Sindh,Imported,"Aug 12, 2025",10447139,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key', 'Power Mirrors', 'Power Steering']","Model: 2016 Transmission: Manual Color: White Registration: Sindh (Car available in Islamabad) Condition: Totally Genuine – one door and piece of back funder touch up Tyres: Tubeless with Stylish Alloy Rims Interior: Brand New Seats Engine & Suspension: 100% Perfect No Work Required – Just Buy & Drive! A well-maintained and clean family car. Smooth drive, fuel efficient, and mechanically fit. Ideal for daily use. Please Contact on 0319-57-50-930 Exchange possible with GLI 1.3 or 1.6 Automatic Mention PakWheels.com when calling Seller to get a good deal"
